Date;Hour;Weather;Temp °c;Feels Like °c;Wind km/h;Gust km/h;Cloud %;Humidity %;Precip mm;Pressure mb
02/12/2018;0:00;Partlycloudy;5;3;8 ENE;11;0.43;0.88;0.0;1023
02/12/2018;3:00;Overcast;5;3;11 ENE;17;0.88;0.88;0.0;1023
02/12/2018;6:00;Partlycloudy;6;4;11 ENE;16;0.53;0.85;0.0;1023
02/12/2018;9:00;Partlycloudy;9;7;12 ENE;14;0.3;0.73;0.0;1022
02/12/2018;12:00;Sunny;11;10;9 NE;11;0.12;0.68;0.0;1021
02/12/2018;15:00;Sunny;8;7;11 NE;18;0.08;0.83;0.0;1021
02/12/2018;18:00;Clear;7;5;11 ENE;18;0.23;0.89;0.0;1021
02/12/2018;21:00;Clear;7;5;9 E;15;0.12;0.88;0.0;1021
03/12/2018;0:00;Clear;7;5;10 E;17;0.15;0.85;0.0;1020
03/12/2018;3:00;Clear;7;6;8 ENE;13;0.19;0.84;0.0;1020
03/12/2018;6:00;Partlycloudy;7;7;8 E;12;0.35;0.81;0.0;1019
03/12/2018;9:00;Partlycloudy;11;11;8 ENE;10;0.34;0.68;0.0;1018
03/12/2018;12:00;Partlycloudy;12;12;7 ENE;8;0.29;0.64;0.0;1016
03/12/2018;15:00;Partlycloudy;10;9;9 NE;16;0.33;0.77;0.0;1016
03/12/2018;18:00;Clear;9;7;9 ENE;16;0.25;0.85;0.0;1016
03/12/2018;21:00;Clear;8;7;11 ENE;19;0.18;0.87;0.0;1015
04/12/2018;0:00;Partlycloudy;8;7;9 ENE;15;0.27;0.88;0.0;1014
04/12/2018;3:00;Partlycloudy;8;6;11 ENE;19;0.26;0.87;0.0;1013
04/12/2018;6:00;Partlycloudy;8;7;11 ENE;17;0.43;0.87;0.0;1013
04/12/2018;9:00;Partlycloudy;11;10;13 ENE;16;0.33;0.76;0.0;1012
04/12/2018;12:00;Partlycloudy;12;12;9 ENE;11;0.6;0.73;0.0;1011
04/12/2018;15:00;Cloudy;10;9;11 NE;18;0.83;0.85;0.0;1011
04/12/2018;18:00;Overcast;10;9;9 NNE;13;0.93;0.93;0.0;1011
04/12/2018;21:00;Lightrain;9;9;8 NE;12;1;0.96;0.8;1011
05/12/2018;0:00;Mist;10;9;8 ENE;10;1;0.96;0.0;1011
05/12/2018;3:00;Lightrain;10;9;8 NE;12;1;0.96;1.6;1012
05/12/2018;6:00;Overcast;9;8;13 NNE;19;1;0.96;0.0;1013
05/12/2018;9:00;Moderaterain;10;7;15 NNE;20;1;0.93;4.3;1014
05/12/2018;12:00;Overcast;9;7;15 NNE;21;1;0.93;0.0;1014
05/12/2018;15:00;Moderaterain;9;6;18 N;25;1;0.94;3.8;1016
05/12/2018;18:00;Overcast;8;5;19 NNE;26;1;0.94;0.0;1017
05/12/2018;21:00;Moderaterain;8;5;18 NNE;25;1;0.91;3.2;1018
06/12/2018;0:00;Overcast;7;4;20 N;27;1;0.92;0.0;1018
06/12/2018;3:00;Moderaterain;7;3;28 NNE;39;1;0.9;3.6;1018
06/12/2018;6:00;Overcast;6;1;33 NNE;45;1;0.88;0.0;1020
06/12/2018;9:00;Lightrain;6;1;29 NNE;38;1;0.85;1.9;1020
06/12/2018;12:00;Overcast;5;2;21 N;27;1;0.84;0.0;1020
06/12/2018;15:00;Lightdrizzle;6;1;26 N;35;1;0.85;0.7;1020
06/12/2018;18:00;Overcast;5;0;27 NNE;36;1;0.82;0.0;1021
06/12/2018;21:00;Lightdrizzle;5;1;24 NNE;32;0.86;0.79;0.3;1022
07/12/2018;0:00;Cloudy;4;0;19 N;26;0.82;0.77;0.0;1022
07/12/2018;3:00;Lightdrizzle;4;0;15 NNE;21;0.86;0.77;0.2;1023
07/12/2018;6:00;Cloudy;3;0;13 N;17;0.81;0.74;0.0;1024
07/12/2018;9:00;Cloudy;5;1;14 N;16;0.71;0.67;0.1;1024
07/12/2018;12:00;Sunny;5;4;6 NNE;7;0.14;0.59;0.0;1023
07/12/2018;15:00;Sunny;3;2;8 NE;11;0.12;0.68;0.0;1023
07/12/2018;18:00;Clear;2;2;6 E;9;0.15;0.72;0.0;1023
07/12/2018;21:00;Partlycloudy;2;1;5 E;8;0.47;0.74;0.0;1022
08/12/2018;0:00;Partlycloudy;2;1;5 SE;8;0.31;0.74;0.0;1020
08/12/2018;3:00;Clear;2;2;5 SE;9;0.13;0.69;0.0;1019
08/12/2018;6:00;Sunny;3;3;6 SSE;9;0.12;0.63;0.0;1019
08/12/2018;9:00;Sunny;8;8;6 SSE;7;0.07;0.44;0.0;1017
08/12/2018;12:00;Sunny;9;11;1 NW;1;0.06;0.39;0.0;1016
08/12/2018;15:00;Sunny;7;8;1 S;1;0.07;0.5;0.0;1016
08/12/2018;18:00;Clear;7;6;8 SSE;14;0.16;0.5;0.0;1016
08/12/2018;21:00;Partlycloudy;7;6;8 SSE;16;0.47;0.51;0.0;1015
09/12/2018;0:00;Clear;6;6;8 S;16;0.21;0.51;0.0;1015
09/12/2018;3:00;Clear;6;5;8 SSE;16;0.12;0.51;0.0;1014
09/12/2018;6:00;Sunny;6;5;11 SE;22;0.17;0.53;0.0;1014
09/12/2018;9:00;Partlycloudy;11;10;10 SE;13;0.29;0.46;0.0;1013
09/12/2018;12:00;Cloudy;13;12;8 SSE;11;0.68;0.48;0.0;1010
09/12/2018;15:00;Patchylightdrizzle;10;8;10 SE;17;0.6;0.69;0.7;1009
09/12/2018;18:00;Overcast;10;8;11 S;18;1;0.77;0.0;1008
09/12/2018;21:00;Lightrainshower;9;8;12 SSW;22;0.98;0.83;0.7;1009
10/12/2018;0:00;Overcast;9;8;12 SW;19;0.97;0.88;0.0;1008
10/12/2018;3:00;Lightrainshower;9;8;9 SW;15;0.55;0.89;0.8;1009
10/12/2018;6:00;Partlycloudy;9;8;9 SSE;15;0.6;0.87;0.0;1008
10/12/2018;9:00;Partlycloudy;12;12;8 SE;9;0.48;0.7;0.1;1007
10/12/2018;12:00;Overcast;12;13;4 E;5;1;0.71;0.0;1004
10/12/2018;15:00;Patchylightrain;10;8;19 ENE;30;0.73;0.84;1.1;1001
10/12/2018;18:00;Overcast;8;6;12 NE;16;1;0.93;0.0;1000
10/12/2018;21:00;Moderaterain;8;6;14 N;20;1;0.94;3.7;1002
11/12/2018;0:00;Overcast;6;2;26 NW;35;1;0.93;0.0;1003
11/12/2018;3:00;Heavyrain;6;1;24 WNW;33;1;0.9;8.5;1006
11/12/2018;6:00;Overcast;5;2;16 W;21;1;0.86;0.0;1011
11/12/2018;9:00;Lightrain;6;3;15 WSW;19;1;0.83;1.5;1013
11/12/2018;12:00;Overcast;7;6;7 W;8;0.95;0.74;0.0;1013
11/12/2018;15:00;Partlycloudy;6;6;2 NNE;3;0.41;0.78;0.0;1014
11/12/2018;18:00;Partlycloudy;5;4;6 NE;10;0.4;0.84;0.0;1014
11/12/2018;21:00;Partlycloudy;5;3;8 NE;13;0.59;0.87;0.0;1014
12/12/2018;0:00;Cloudy;4;4;6 NE;9;0.65;0.88;0.0;1014
12/12/2018;3:00;Cloudy;4;3;8 NE;12;0.85;0.89;0.1;1014
12/12/2018;6:00;Overcast;4;2;10 NNE;14;1;0.88;0.0;1015
12/12/2018;9:00;Moderaterain;4;0;18 NW;25;1;0.86;4.9;1016
12/12/2018;12:00;Cloudy;4;3;5 WNW;6;0.69;0.77;0.0;1017
12/12/2018;15:00;Partlycloudy;3;0;10 WSW;15;0.5;0.8;0.0;1020
12/12/2018;18:00;Overcast;3;1;9 WSW;13;0.93;0.8;0.0;1021
12/12/2018;21:00;Partlycloudy;3;1;8 SW;13;0.58;0.79;0.1;1023
13/12/2018;0:00;Clear;2;1;8 SSW;13;0.11;0.78;0.0;1023
13/12/2018;3:00;Clear;2;1;9 S;14;0.05;0.76;0.0;1024
13/12/2018;6:00;Sunny;3;0;11 S;16;0.04;0.68;0.0;1024
13/12/2018;9:00;Sunny;6;5;11 S;13;0.03;0.47;0.0;1024
13/12/2018;12:00;Partlycloudy;7;6;8 SSW;10;0.5;0.42;0.0;1023
13/12/2018;15:00;Cloudy;5;5;5 S;8;0.86;0.49;0.0;1023
13/12/2018;18:00;Overcast;5;3;10 SSE;18;0.99;0.54;0.0;1023
13/12/2018;21:00;Patchylightdrizzle;5;3;10 SE;15;0.56;0.62;0.2;1022
14/12/2018;0:00;Cloudy;4;2;9 SE;15;0.81;0.72;0.0;1022
14/12/2018;3:00;Clear;4;2;9 SE;16;0.24;0.79;0.0;1022
14/12/2018;6:00;Partlycloudy;4;2;11 ESE;19;0.51;0.79;0.0;1022
14/12/2018;9:00;Overcast;7;6;10 ESE;12;0.88;0.69;0.1;1022
14/12/2018;12:00;Overcast;8;7;8 ESE;11;1;0.75;0.0;1021
14/12/2018;15:00;Lightdrizzle;8;6;9 ESE;15;1;0.81;0.5;1022
14/12/2018;18:00;Overcast;8;6;9 ESE;16;1;0.83;0.0;1022
14/12/2018;21:00;Cloudy;8;7;9 SE;18;0.78;0.82;0.0;1022
15/12/2018;0:00;Partlycloudy;8;7;10 SE;22;0.49;0.82;0.0;1022
15/12/2018;3:00;Lightrainshower;8;7;11 SE;23;0.53;0.83;0.2;1022
15/12/2018;6:00;Sunny;9;7;12 SE;24;0.19;0.81;0.0;1022
15/12/2018;9:00;Sunny;12;11;12 SE;18;0.12;0.69;0.0;1021
15/12/2018;12:00;Sunny;14;15;6 SE;9;0.12;0.63;0.0;1019
15/12/2018;15:00;Sunny;12;12;8 ESE;17;0.13;0.71;0.0;1020
15/12/2018;18:00;Partlycloudy;11;10;10 SE;20;0.5;0.73;0.0;1020
15/12/2018;21:00;Cloudy;10;9;12 SE;25;0.65;0.75;0.0;1020
16/12/2018;0:00;Partlycloudy;10;9;11 ESE;23;0.57;0.76;0.0;1018
16/12/2018;3:00;Partlycloudy;10;8;12 SE;25;0.57;0.77;0.0;1017
16/12/2018;6:00;Overcast;10;8;14 SE;28;0.95;0.75;0.0;1017
16/12/2018;9:00;Patchylightdrizzle;12;11;10 SE;16;0.69;0.73;0.3;1017
16/12/2018;12:00;Overcast;11;9;19 SE;30;1;0.8;0.0;1014
16/12/2018;15:00;Partlycloudy;10;8;14 SE;26;0.48;0.82;0.1;1014
16/12/2018;18:00;Partlycloudy;9;8;12 ESE;24;0.47;0.83;0.0;1014
16/12/2018;21:00;Partlycloudy;9;7;11 ESE;23;0.36;0.82;0.0;1014
17/12/2018;0:00;Partlycloudy;9;8;7 SE;14;0.35;0.81;0.0;1014
17/12/2018;3:00;Partlycloudy;8;9;4 SSE;8;0.46;0.82;0.0;1013
17/12/2018;6:00;Partlycloudy;8;9;4 S;6;0.47;0.84;0.0;1014
17/12/2018;9:00;Partlycloudy;11;12;2 SW;2;0.46;0.74;0.0;1014
17/12/2018;12:00;Partlycloudy;12;12;4 NW;5;0.61;0.74;0.0;1014
17/12/2018;15:00;Overcast;10;10;4 WNW;6;1;0.86;0.1;1015
17/12/2018;18:00;Cloudy;9;9;3 N;5;0.64;0.92;0.0;1016
17/12/2018;21:00;Partlycloudy;8;9;2 ENE;4;0.62;0.94;0.0;1017
18/12/2018;0:00;Partlycloudy;8;9;2 ENE;3;0.55;0.94;0.0;1017
18/12/2018;3:00;Partlycloudy;8;7;6 ENE;11;0.54;0.93;0.0;1017
18/12/2018;6:00;Cloudy;8;7;8 ENE;12;0.67;0.93;0.0;1017
18/12/2018;9:00;Cloudy;10;8;13 ENE;17;0.69;0.85;0.0;1017
18/12/2018;12:00;Overcast;10;7;20 NE;27;1;0.87;0.0;1016
18/12/2018;15:00;Lightrain;9;6;19 NE;29;1;0.94;2.4;1015
18/12/2018;18:00;Overcast;8;5;25 NE;36;1;0.94;0.0;1015
18/12/2018;21:00;Moderaterain;8;5;22 NE;32;1;0.94;6.9;1014
19/12/2018;0:00;Overcast;7;3;23 N;32;1;0.95;0.0;1015
19/12/2018;3:00;Moderaterain;6;2;25 N;35;1;0.94;7.4;1015
19/12/2018;6:00;Overcast;5;0;27 N;37;1;0.91;0.0;1018
19/12/2018;9:00;Moderaterain;5;0;24 NNW;33;1;0.91;4.2;1020
19/12/2018;12:00;Overcast;4;0;15 NNW;19;1;0.87;0.0;1022
19/12/2018;15:00;Lightrain;3;-1;19 NNW;25;1;0.9;1.5;1023
19/12/2018;18:00;Overcast;2;-2;18 N;24;1;0.92;0.0;1025
19/12/2018;21:00;Lightdrizzle;2;-1;12 NNW;16;1;0.91;0.6;1026
20/12/2018;0:00;Overcast;2;-1;11 N;15;1;0.91;0.0;1027
20/12/2018;3:00;Lightdrizzle;3;0;9 N;11;0.94;0.91;0.3;1027
20/12/2018;6:00;Cloudy;2;0;10 N;13;0.86;0.91;0.0;1028
20/12/2018;9:00;Cloudy;3;1;9 N;12;0.77;0.89;0.0;1029
20/12/2018;12:00;Cloudy;4;2;9 ENE;10;0.76;0.79;0.0;1028
20/12/2018;15:00;Partlycloudy;3;1;10 ENE;15;0.28;0.84;0.0;1028
20/12/2018;18:00;Clear;3;0;10 E;16;0.15;0.87;0.0;1029
20/12/2018;21:00;Clear;3;2;8 ENE;11;0.02;0.87;0.0;1029
21/12/2018;0:00;Clear;3;4;5 E;6;0.03;0.86;0.0;1029
21/12/2018;3:00;Clear;3;6;5 ESE;6;0.01;0.84;0.0;1029
21/12/2018;6:00;Sunny;3;6;2 SSE;2;0.02;0.83;0.0;1029
21/12/2018;9:00;Sunny;7;8;1 WNW;2;0.05;0.7;0.0;1028
21/12/2018;12:00;Sunny;8;8;5 NW;6;0.07;0.69;0.0;1026
21/12/2018;15:00;Partlycloudy;7;6;7 WNW;11;0.1;0.69;0.0;1027
21/12/2018;18:00;Cloudy;5;4;5 WSW;8;0.66;0.89;0.0;1027
21/12/2018;21:00;Partlycloudy;5;4;5 WSW;9;0.29;0.9;0.0;1027
22/12/2018;0:00;Clear;4;3;8 SW;13;0.19;0.89;0.0;1026
22/12/2018;3:00;Clear;4;6;6 SSW;7;0.02;0.86;0.0;1026
22/12/2018;6:00;Sunny;5;4;9 S;14;0.06;0.81;0.0;1025
22/12/2018;9:00;Sunny;9;9;8 SW;10;0.08;0.64;0.0;1024
22/12/2018;12:00;Sunny;10;9;10 WSW;13;0.21;0.61;0.0;1022
22/12/2018;15:00;Sunny;8;7;8 WSW;14;0.21;0.75;0.0;1022
22/12/2018;18:00;Clear;7;7;8 SSW;14;0.07;0.73;0.0;1022
22/12/2018;21:00;Clear;7;7;8 SSW;14;0.06;0.7;0.0;1022
23/12/2018;0:00;Clear;7;6;8 S;14;0.11;0.7;0.0;1021
23/12/2018;3:00;Clear;7;5;9 SSW;18;0.21;0.72;0.0;1020
23/12/2018;6:00;Partlycloudy;7;5;14 SSW;25;0.42;0.68;0.0;1020
23/12/2018;9:00;Partlycloudy;10;8;16 WSW;22;0.57;0.72;0.0;1021
23/12/2018;12:00;Partlycloudy;10;8;15 WSW;21;0.33;0.81;0.0;1021
23/12/2018;15:00;Sunny;9;7;12 WSW;20;0.13;0.87;0.0;1022
23/12/2018;18:00;Cloudy;8;6;12 SW;21;0.63;0.88;0.0;1023
23/12/2018;21:00;Patchyrainpossible;7;6;9 WSW;17;0.28;0.87;0.5;1024
24/12/2018;0:00;Clear;7;6;8 S;15;0.22;0.86;0.0;1023
24/12/2018;3:00;Partlycloudy;6;5;9 S;17;0.36;0.83;0.0;1023
24/12/2018;6:00;Overcast;7;5;10 SSE;20;0.94;0.8;0.0;1021
24/12/2018;9:00;Sunny;11;9;14 S;19;0.11;0.63;0.0;1019
24/12/2018;12:00;Sunny;13;11;18 SSW;25;0.04;0.56;0.0;1015
24/12/2018;15:00;Sunny;11;9;14 SSW;30;0.15;0.65;0.0;1013
24/12/2018;18:00;Partlycloudy;10;7;16 SSW;33;0.29;0.62;0.0;1012
24/12/2018;21:00;Cloudy;10;7;15 SSW;30;0.64;0.65;0.0;1012
25/12/2018;0:00;Moderaterain;10;7;17 SW;28;0.82;0.8;3.5;1013
25/12/2018;3:00;Heavyrain;8;5;16 W;28;1;0.79;5.3;1014
25/12/2018;6:00;Overcast;5;1;17 N;22;1;0.88;0.0;1017
25/12/2018;9:00;Moderaterain;4;0;20 NNE;26;1;0.81;4.3;1018
25/12/2018;12:00;Overcast;4;1;11 NNE;15;1;0.82;0.0;1018
25/12/2018;15:00;Moderaterain;3;-1;17 NNE;24;1;0.88;2.7;1020
25/12/2018;18:00;Overcast;3;-2;19 NNE;27;1;0.86;0.0;1022
25/12/2018;21:00;Lightsleet;3;-2;18 NNE;26;1;0.81;0.9;1023
26/12/2018;0:00;Overcast;2;0;9 N;14;0.92;0.74;0.0;1023
26/12/2018;3:00;Moderateorheavysnowshowers;2;-1;13 NNE;20;1;0.74;0.3;1024
26/12/2018;6:00;Overcast;2;-2;15 NNE;22;0.99;0.76;0.0;1025
26/12/2018;9:00;Moderateorheavysnowshowers;3;0;15 NNE;19;0.81;0.68;0.3;1025
26/12/2018;12:00;Partlycloudy;4;1;10 N;13;0.62;0.65;0.0;1024
26/12/2018;15:00;Moderateorheavysnowshowers;2;0;9 NNE;14;0.51;0.73;0.1;1025
26/12/2018;18:00;Partlycloudy;1;0;5 N;8;0.58;0.76;0.0;1024
26/12/2018;21:00;Patchylightsnow;1;1;1 N;2;0.27;0.76;0.0;1024
27/12/2018;0:00;Clear;0;2;0 WSW;0;0.16;0.75;0.0;1023
27/12/2018;3:00;Partlycloudy;0;1;3 SW;5;0.25;0.74;0.0;1024
27/12/2018;6:00;Overcast;1;0;6 SW;8;1;0.71;0.0;1024
27/12/2018;9:00;Lightsleet;3;1;8 WNW;10;1;0.68;0.2;1024
27/12/2018;12:00;Overcast;3;1;9 NW;12;1;0.74;0.0;1023
27/12/2018;15:00;Lightdrizzle;4;2;7 NNW;10;1;0.83;0.4;1025
27/12/2018;18:00;Cloudy;3;4;3 NNW;4;0.81;0.84;0.0;1025
27/12/2018;21:00;Lightrainshower;3;3;1 W;1;0.83;0.85;0.2;1026
28/12/2018;0:00;Cloudy;3;4;2 SSE;3;0.85;0.82;0.0;1026
28/12/2018;3:00;Partlycloudy;2;2;4 S;7;0.51;0.82;0.1;1026
28/12/2018;6:00;Sunny;2;3;3 SSE;5;0.21;0.8;0.0;1025
28/12/2018;9:00;Sunny;5;6;3 S;4;0.17;0.68;0.0;1025
28/12/2018;12:00;Sunny;6;7;1 NNE;1;0.1;0.63;0.0;1023
28/12/2018;15:00;Sunny;4;5;1 ESE;2;0.1;0.72;0.0;1023
28/12/2018;18:00;Clear;3;2;7 SSE;12;0.22;0.74;0.0;1022
28/12/2018;21:00;Partlycloudy;3;2;6 SSE;11;0.29;0.74;0.0;1022
29/12/2018;0:00;Partlycloudy;3;1;8 S;15;0.47;0.72;0.0;1021
29/12/2018;3:00;Overcast;3;1;7 S;12;0.91;0.71;0.0;1020
29/12/2018;6:00;Overcast;3;1;9 S;13;1;0.72;0.0;1020
29/12/2018;9:00;Lightdrizzle;5;3;8 SSW;10;1;0.7;0.4;1020
29/12/2018;12:00;Overcast;5;3;11 W;14;1;0.8;0.0;1019
29/12/2018;15:00;Lightrain;5;3;7 W;10;1;0.9;1.3;1021
29/12/2018;18:00;Overcast;4;3;7 W;10;1;0.94;0.0;1022
29/12/2018;21:00;Moderaterain;5;4;4 WNW;5;1;0.95;3.6;1023
30/12/2018;0:00;Overcast;4;3;7 N;10;1;0.89;0.0;1023
30/12/2018;3:00;Lightrain;4;3;7 N;10;1;0.86;1.6;1023
30/12/2018;6:00;Cloudy;4;4;3 NNW;4;0.71;0.84;0.0;1024
30/12/2018;9:00;Partlycloudy;6;6;3 NNE;4;0.61;0.74;0.1;1024
30/12/2018;12:00;Cloudy;6;6;1 NNW;1;0.71;0.7;0.0;1023
30/12/2018;15:00;Patchyrainpossible;4;4;4 NE;7;0.36;0.8;0.2;1024
30/12/2018;18:00;Clear;3;2;6 ESE;9;0.24;0.84;0.0;1024
30/12/2018;21:00;Partlycloudy;3;1;8 SE;12;0.32;0.83;0.0;1024
31/12/2018;0:00;Partlycloudy;2;0;7 SE;12;0.29;0.81;0.0;1024
31/12/2018;3:00;Partlycloudy;2;0;8 SE;15;0.31;0.79;0.0;1024
31/12/2018;6:00;Partlycloudy;2;0;8 SE;14;0.39;0.78;0.0;1024
31/12/2018;9:00;Partlycloudy;5;3;9 SE;10;0.45;0.65;0.0;1024
31/12/2018;12:00;Sunny;7;6;6 ESE;7;0.25;0.57;0.0;1022
31/12/2018;15:00;Sunny;4;2;10 E;18;0.08;0.69;0.0;1023
31/12/2018;18:00;Clear;3;0;12 E;21;0.05;0.75;0.0;1024
31/12/2018;21:00;Clear;2;-1;13 E;23;0.06;0.76;0.0;1025
